dose_gy,volume_fraction_ge
16.113653675277604,1.0
16.122270794380228,0.9986807387862797
16.126220307302262,0.9963720316622692
16.131965053370678,0.996042216358839
16.134119333146334,0.9950527704485488
16.13735075280982,0.9927440633245382
16.137709799439094,0.9924142480211082
16.1481221516881,0.991754617414248
16.149917384834477,0.9910949868073878
16.150276431463755,0.9901055408970977
16.1750506488838,0.9868073878627969
16.1840268146157,0.9848284960422163
16.187976327537736,0.9825197889182058
16.19120774720122,0.9815303430079155
16.198747726416016,0.9808707124010554
16.200902006191672,0.979221635883905
16.209519125294296,0.9779023746701847
16.215263871362712,0.9769129287598944
16.215981964621264,0.9765831134564644
16.232139062938682,0.9759234828496042
16.232857156197234,0.975263852242744
16.245064741592618,0.9742744063324539
16.248655207885378,0.9736147757255936
16.251527580919586,0.9729551451187335
16.257272326988,0.9719656992084432
16.262298979797865,0.9716358839050132
16.26373516631497,0.9689973614775725
16.267684679237007,0.9650395778364116
16.270557052271215,0.9647097625329816
16.274147518563975,0.9643799472295514
16.275942751710357,0.9630606860158312
16.278815124744565,0.962730870712401
16.29461317643271,0.962401055408971
16.29784459609619,0.9617414248021108
16.302153155647503,0.9614116094986808
16.314360741042886,0.9600923482849604
16.315437880930716,0.9558047493403694
16.317951207335646,0.9551451187335093
16.319028347223476,0.954155672823219
16.321541673628406,0.9528364116094987
16.326927373067548,0.9515171503957783
16.328722606213926,0.950197889182058
16.33015879273103,0.9495382585751979
16.336262585428724,0.9488786279683378
16.33733972531655,0.9482189973614775
16.343802564643518,0.9472295514511874
16.354573963521798,0.945580474934037
16.36965392195139,0.9436015831134564
16.37791199442474,0.9432717678100264
16.37863008768329,0.9426121372031663
16.378989134312565,0.9399736147757256
16.3815024607175,0.9396437994722955
16.393710046112883,0.9393139841688655
16.397300512405643,0.9386543535620053
16.39765955903492,0.9379947229551451
16.398736698922747,0.9376649076517151
16.401609071956955,0.9373350923482849
16.401968118586232,0.9363456464379947
16.405199538249715,0.9360158311345647
16.406276678137544,0.9356860158311345
16.40663572476682,0.9353562005277045
16.412380470835235,0.9350263852242744
16.421356636567136,0.9346965699208444
16.423869962972066,0.9340369393139841
16.429255662411208,0.933047493403694
16.43176898881614,0.9327176781002638
16.432128035445416,0.9323878627968337
16.434282315221072,0.9320580474934037
16.43607754836745,0.9310686015831134
16.436795641626002,0.9300791556728232
16.44074515454804,0.9274406332453826
16.441104201177314,0.9271108179419525
16.441822294435866,0.9267810026385225
16.442540387694418,0.9264511873350924
16.445053714099352,0.924802110817942
16.446130853987178,0.9244722955145118
16.44864418039211,0.9234828496042217
16.449721320279938,0.9228232189973615
16.45223464668487,0.9224934036939314
16.452952739943424,0.9205145118733509
16.45402987983125,0.9201846965699209
16.455466066348354,0.9198548812664907
16.457979392753288,0.9191952506596306
16.459056532641114,0.9185356200527705
16.46121081241677,0.9175461741424802
16.46192890567532,0.9149076517150396
16.464083185450978,0.9145778364116095
16.46910983826084,0.9142480211081794
16.471264118036498,0.9129287598944591
16.47305935118288,0.912598944591029
16.474136491070706,0.9046833773087071
16.47629077084636,0.9040237467018469
16.477008864104913,0.9027044854881267
16.477726957363465,0.9020448548812665
16.478086003992743,0.9013852242744064
16.47916314388057,0.8987467018469657
16.4802402837684,0.896108179419525
16.48095837702695,0.8937994722955145
16.483112656802607,0.8928100263852242
16.48347170343188,0.8878627968337731
16.48454884331971,0.8858839050131926
16.485625983207537,0.8855540897097626
16.485985029836815,0.8852242744063324
16.48634407646609,0.883245382585752
16.487780262983193,0.8815963060686016
16.48813930961247,0.8809366754617414
16.48993454275885,0.8796174142480211
16.490293589388127,0.8773087071240105
16.49172977590523,0.8766490765171504
16.494961195568717,0.8753298153034301
16.49567928882727,0.8746701846965699
16.496756428715095,0.8743403693931399
16.49926975512003,0.8713720316622692
16.499628801749303,0.866754617414248
16.500346895007855,0.866424802110818
16.500705941637133,0.8660949868073878
16.501424034895685,0.8657651715039578
16.50250117478351,0.8601583113456465
16.503937361300615,0.8591688654353562
16.504655454559167,0.8581794195250659
16.50537354781772,0.8575197889182058
16.505732594446997,0.8565303430079155
16.50609164107627,0.8552110817941952
16.506809734334823,0.853891820580475
16.508245920851927,0.8519129287598944
16.50896401411048,0.8492744063324539
16.510400200627583,0.8456464379947229
16.511836387144687,0.8430079155672823
16.512195433773964,0.8420184696569921
16.513990666920343,0.8410290237467019
16.51434971354962,0.8400395778364116
16.515067806808172,0.8387203166226913
16.515426853437447,0.837730870712401
16.515785900066724,0.8367414248021108
16.516144946696,0.8324538258575198
16.516503993325276,0.8294854881266491
16.517581133213103,0.829155672823219
16.518658273100932,0.8281662269129287
16.519017319730207,0.8278364116094987
16.521889692764415,0.8268469656992085
16.52332587928152,0.8255277044854882
16.52404397254007,0.825197889182058
16.52440301916935,0.8235488126649076
16.524762065798623,0.8225593667546174
16.525480159057174,0.8222295514511874
16.525839205686452,0.8218997361477572
16.52691634557428,0.816622691292876
16.52763443883283,0.8149736147757256
16.52799348546211,0.8146437994722955
16.528352532091382,0.8129947229551451
16.52871157872066,0.808377308707124
16.529070625349934,0.8067282321899736
16.529429671979212,0.8057387862796834
16.529788718608486,0.8054089709762533
16.530147765237764,0.804089709762533
16.531583951754868,0.8024406332453826
16.531942998384142,0.7988126649076517
16.532661091642694,0.7978232189973615
16.533020138271972,0.7971635883905013
16.534456324789076,0.7968337730870713
16.53481537141835,0.7965039577836411
16.535174418047628,0.7938654353562006
16.53589251130618,0.7928759894459103
16.536969651194006,0.7912269129287599
16.53840583771111,0.7899076517150396
16.538764884340388,0.7882585751978892
16.53948297759894,0.7879287598944591
16.540560117486766,0.7866094986807388
16.54127821074532,0.7859498680738787
16.541637257374596,0.7849604221635884
16.542355350633148,0.783641160949868
16.542714397262422,0.7796833773087071
16.5430734438917,0.7780343007915568
16.543432490520974,0.7773746701846965
16.545227723667356,0.7763852242744064
16.54558677029663,0.7757255936675461
16.547022956813734,0.7740765171503958
16.547741050072286,0.7701187335092349
16.548459143330838,0.7697889182058048
16.549536283218668,0.7671503957783641
16.55025437647722,0.7645118733509235
16.551690562994324,0.7631926121372031
16.554921982657806,0.762532981530343
16.555999122545636,0.7612137203166227
16.55635816917491,0.7608839050131926
16.55743530906274,0.7605540897097626
16.558512448950566,0.7592348284960422
16.560307682096948,0.7552770448548812
16.560666728726222,0.7529683377308707
16.5610257753555,0.7526385224274407
16.561384821984774,0.7516490765171504
16.562102915243326,0.7371372031662269
16.562461961872604,0.7338390501319261
16.562821008501878,0.7318601583113457
16.563898148389708,0.724934036939314
16.56461624164826,0.7226253298153035
16.56533433490681,0.7222955145118733
16.565693381536086,0.7213060686015831
16.566411474794638,0.7199868073878628
16.56712956805319,0.7189973614775725
16.569283847828846,0.7183377308707124
16.569642894458124,0.7176781002638523
16.570001941087398,0.712401055408971
16.570360987716676,0.7100923482849604
16.571079080975228,0.7091029023746702
16.57251526749233,0.7067941952506597
16.572874314121606,0.7051451187335093
16.573233360750883,0.7038258575197889
16.573951454009435,0.7015171503957783
16.57431050063871,0.700197889182058
16.574669547267987,0.6978891820580475
16.57502859389726,0.6962401055408971
16.57538764052654,0.6949208443271768
16.576823827043643,0.6945910290237467
16.577182873672918,0.6876649076517151
16.578260013560747,0.6840369393139841
16.57861906019002,0.683047493403694
16.580773339965678,0.679419525065963
16.581132386594955,0.6771108179419525
16.58149143322423,0.6767810026385225
16.581850479853507,0.6764511873350924
16.58328666637061,0.6734828496042217
16.584004759629163,0.6728232189973615
16.584363806258438,0.6701846965699209
16.584722852887715,0.6685356200527705
16.58579999277554,0.6675461741424802
16.58615903940482,0.6662269129287599
16.586518086034093,0.6573218997361477
16.587595225921923,0.6569920844327177
16.588313319180475,0.6546833773087071
16.590108552326853,0.6543535620052771
16.59046759895613,0.6540237467018469
16.590826645585405,0.6536939313984169
16.591544738843957,0.6520448548812665
16.59226283210251,0.6467678100263852
16.59333997199034,0.646108179419525
16.593699018619613,0.6444591029023746
16.59405806524889,0.6434696569920845
16.594417111878165,0.6424802110817942
16.594776158507443,0.6401715039577837
16.596212345024547,0.6395118733509235
16.59657139165382,0.6381926121372031
16.5969304382831,0.6365435356200527
16.598366624800203,0.6352242744063324
16.598725671429477,0.6345646437994723
16.599084718058755,0.6325857519788918
16.59944376468803,0.6273087071240105
16.599802811317307,0.6240105540897097
16.60052090457586,0.6200527704485488
16.60123899783441,0.6190633245382586
16.601598044463685,0.6184036939313984
16.602675184351515,0.616424802110818
16.603752324239345,0.6121372031662269
16.60411137086862,0.6088390501319261
16.604470417497897,0.6078496042216359
16.60518851075645,0.6029023746701847
16.606265650644275,0.5976253298153035
16.607342790532105,0.5972955145118733
16.60770183716138,0.5963060686015831
16.60841993041993,0.5946569920844327
16.60877897704921,0.5910290237467019
16.609856116937035,0.5900395778364116
16.610215163566313,0.5893799472295514
16.610574210195587,0.5883905013192612
16.61201039671269,0.587730870712401
16.61308753660052,0.5867414248021108
16.613805629859073,0.5850923482849604
16.614164676488347,0.5837730870712401
16.6148827697469,0.5817941952506597
16.615241816376177,0.5814643799472295
16.61667800289328,0.579155672823219
16.618832282668937,0.5778364116094987
16.619909422556763,0.5768469656992085
16.62026846918604,0.5738786279683378
16.620986562444592,0.570910290237467
16.621345609073867,0.5653034300791556
16.62206370233242,0.5643139841688655
16.622422748961696,0.5626649076517151
16.62314084222025,0.5623350923482849
16.623499888849523,0.5616754617414248
16.6238589354788,0.5610158311345647
16.624217982108075,0.5563984168865436
16.624577028737352,0.5550791556728232
16.625295121995904,0.5547493403693932
16.62673130851301,0.5524406332453826
16.627090355142283,0.5517810026385225
16.62744940177156,0.5514511873350924
16.63032177480577,0.5504617414248021
16.632117007952147,0.549802110817942
16.6328351012107,0.5491424802110818
16.63355319446925,0.5474934036939314
16.63391224109853,0.5468337730870713
16.634271287727803,0.5445250659630607
16.636066520874184,0.5441952506596306
16.636784614132736,0.5422163588390502
16.63714366076201,0.54188654353562
16.63750270739129,0.5412269129287599
16.637861754020562,0.5395778364116095
16.638579847279114,0.5392480211081794
16.64073412705477,0.5362796833773087
16.641093173684048,0.5352902374670184
16.642529360201152,0.5346306068601583
16.642888406830426,0.5303430079155673
16.64360650008898,0.5300131926121372
16.64432459334753,0.5257255936675461
16.644683639976808,0.524736147757256
16.646478873123186,0.5240765171503958
16.646837919752464,0.520778364116095
16.64719696638174,0.5194591029023746
16.647556013011016,0.5191292875989446
16.64791505964029,0.5184696569920845
16.650069339415946,0.5178100263852242
16.650428386045224,0.5164907651715039
16.65150552593305,0.5131926121372031
16.651864572562328,0.512532981530343
16.65258266582088,0.508245382585752
16.652941712450154,0.5065963060686016
16.653300759079432,0.5019788918205804
16.654018852337984,0.5016490765171504
16.65509599222581,0.5
16.655455038855088,0.49934036939313986
16.655814085484362,0.4983509234828496
16.65617313211364,0.4963720316622691
16.657250272001466,0.49505277044854884
16.657968365260018,0.49340369393139843
16.659404551777122,0.49076517150395776
16.6597635984064,0.4894459102902375
16.660122645035674,0.4841688654353562
16.660481691664952,0.48383905013192613
16.660840738294226,0.4825197889182058
16.661558831552778,0.4812005277044855
16.661917878182056,0.4795514511873351
16.662635971440608,0.47922163588390504
16.662995018069882,0.47856200527704484
16.66335406469916,0.47757255936675463
16.664072157957712,0.47658311345646437
16.664790251216264,0.4752638522427441
16.666585484362642,0.4736147757255937
16.667303577621194,0.47229551451187335
16.670894043913954,0.4699868073878628
16.671612137172506,0.46932717678100266
16.671971183801784,0.46899736147757254
16.672330230431058,0.46800791556728233
16.672689277060336,0.4656992084432718
16.67304832368961,0.4637203166226913
