voxel_id,dose_gy,let_kev_um,alpha,beta,sf,bed
10253768,16.646478873123186,0.0,0.1,0.02,0.0007415610513999615,72.0675306477905
10253769,16.678074976499474,0.0,0.1,0.02,0.0007238175529056311,72.30971196084707
10253770,16.70967107987576,0.0,0.1,0.02,0.0007064703953731996,72.55229259940305
10253771,16.757783328198748,0.0,0.1,0.02,0.0006807983704309798,72.92244374316994
10254050,16.655814085484362,0.0,0.1,0.02,0.0007362769159113496,72.13904265552821
10254051,16.64719696638174,0.0,0.1,0.02,0.0007411533282275549,72.07303033388361
10254052,16.646478873123186,0.0,0.1,0.02,0.0007415610513999615,72.0675306477905
10254053,16.57861906019002,0.0,0.1,0.02,0.0007810478793039922,71.54874104876919
10254054,16.63750270739129,0.0,0.1,0.02,0.0007466752565748333,71.99880197508178
10254055,16.6597635984064,0.0,0.1,0.02,0.0007340519003422417,72.16930822936379
10254056,16.678074976499474,0.0,0.1,0.02,0.0007238175529056311,72.30971196084707
10254057,16.738394810217844,0.0,0.1,0.02,0.0006910373403825714,72.77316697476337
10254058,16.78794324505793,0.0,0.1,0.02,0.0006651519198537111,73.15495092491518
10254059,16.8227707680977,0.0,0.1,0.02,0.0006475015289186656,73.4238940312902
10254337,16.591544738843957,0.0,0.1,0.02,0.0007733787847576464,71.64741610305609
10254338,16.570001941087398,0.0,0.1,0.02,0.0007861998933244374,71.48299480661544
10254339,16.562821008501878,0.0,0.1,0.02,0.0007905173953582277,71.42822896043612
10254340,16.562821008501878,0.0,0.1,0.02,0.0007905173953582277,71.42822896043612
10254341,16.57861906019002,0.0,0.1,0.02,0.0007810478793039922,71.54874104876919
10254342,16.638579847279114,0.0,0.1,0.02,0.0007460598214132216,72.00704771413565
10254343,16.678074976499474,0.0,0.1,0.02,0.0007238175529056311,72.30971196084707
10254344,16.738394810217844,0.0,0.1,0.02,0.0006910373403825714,72.77316697476337
10254345,16.8227707680977,0.0,0.1,0.02,0.0006475015289186656,73.4238940312902
10254346,16.8227707680977,0.0,0.1,0.02,0.0006475015289186656,73.4238940312902
10254347,16.8227707680977,0.0,0.1,0.02,0.0006475015289186656,73.4238940312902
10254624,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254625,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254626,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254627,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254628,16.562821008501878,0.0,0.1,0.02,0.0007905173953582277,71.42822896043612
10254629,16.57861906019002,0.0,0.1,0.02,0.0007810478793039922,71.54874104876919
10254630,16.638579847279114,0.0,0.1,0.02,0.0007460598214132216,72.00704771413565
10254631,16.708593939987935,0.0,0.1,0.02,0.0007070553383775119,72.54401623026826
10254632,16.7764537529211,0.0,0.1,0.02,0.0006710724955502451,73.0663338577012
10254633,16.8227707680977,0.0,0.1,0.02,0.0006475015289186656,73.4238940312902
10254634,16.8227707680977,0.0,0.1,0.02,0.0006475015289186656,73.4238940312902
10254911,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254912,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
